open,high,low,close,volume,amt,pct_chg,swing,vwap,turn,code,date
6304.4593,6319.4126,6248.355,6306.97,10711632200.0,112943607787.0,-0.13496648512266668,1.1251313396903355,10.544014738202083,1.1518,000905.SH,2020-11-13
5110.0153,5110.0153,5051.9544,5086.3436,24080940100.0,368296719525.0,-0.8379388458230007,1.131940539067513,15.294117172983624,0.645,000906.SH,2020-11-13
6663.2215,6700.2045,6621.4997,6686.3913,10934500500.0,138023818673.0,0.14932249862759497,1.1788470108517186,12.622782236189025,1.4375,000852.SH,2020-11-13
5418.2953,5418.3523,5364.2031,5402.7702,46889161431.0,643725703499.0,-0.5955267482725652,0.9962801495800104,13.728667433011744,0.8922,000985.CSI,2020-11-13
2202.5454,2211.9636,2184.4735,2205.7203,946839128.9999999,8595912677.0,-0.47076169963167447,1.2404422781079514,9.078535533357748,0.2785,CI005001.WI,2020-11-13
1659.6322,1659.6903,1635.5257,1647.9014,845986857.0,4692285751.0,-0.8075280033852685,1.4545447978922785,5.546523225714841,0.7913,CI005002.WI,2020-11-13
4619.4294,4687.4226,4599.2192,4656.1453,3629510504.0,38172818271.0,1.2421079662506507,1.9178735993892686,10.51734613494867,2.0116,CI005003.WI,2020-11-13
2381.7203,2381.7203,2352.8286,2368.5755,1499217606.0,9065705531.0,-0.6802587875041679,1.2114944899113744,6.046957756311194,0.5322,CI005004.WI,2020-11-13
1422.6474,1433.3662,1408.2921,1426.7186,1874029973.9999998,8266210631.0,0.010080088334648017,1.7576435529353274,4.410927650936282,1.0248,CI005005.WI,2020-11-13
5533.6719,5565.7859,5492.605,5550.8557,4185189436.0,50720959301.0,0.16765842023538124,1.320581868861306,12.119154957410153,2.0818,CI005006.WI,2020-11-13
3153.8208,3153.9128,3117.2564,3131.0366,1379860025.0,8828406427.0,-1.0857442308800407,1.1580319837766042,6.398044922708737,0.6258,CI005007.WI,2020-11-13
9231.2365,9243.1978,9087.0614,9165.7804,1298898237.0,15938003217.0,-1.2265156669911637,1.6825775423566054,12.270401762813387,2.2763,CI005008.WI,2020-11-13
3991.5782,3993.3167,3958.749,3986.8118,849871864.0,9398319915.0,-0.19139772461194124,0.8653916949064258,11.058514010295557,1.2702,CI005009.WI,2020-11-13
6279.7472,6303.041,6230.0749,6286.1478,3076197616.0,34730744412.0,-0.11623965456349943,1.1593950186378388,11.290153867670119,1.4384,CI005010.WI,2020-11-13
7784.2226,7797.2173,7666.0812,7737.3022,3700369382.0,54751142963.0,-0.3212680958400718,1.6894105745097003,14.7961290646632,1.6393,CI005011.WI,2020-11-13
7984.2845,8223.9812,7916.6832,8176.8543,935424039.0,19222643459.0,2.4700817619804583,3.850973740022865,20.549657329257496,1.3683,CI005012.WI,2020-11-13
8687.2172,8722.8574,8560.9977,8647.8855,2249725434.0,34708048278.0,1.1017891044872263,1.8922897688591807,15.427681864399458,1.5191,CI005013.WI,2020-11-13
4407.9017,4407.9017,4359.346,4382.8847,752872789.0,6453764918.0,-0.6080417080763614,1.1011118109575724,8.572185118514092,0.7442,CI005014.WI,2020-11-13
12686.1571,12692.504,12425.7077,12602.7155,291991942.0,6217490186.0,-1.002306133544785,2.095756143356798,21.293362218879313,1.2164,CI005015.WI,2020-11-13
18464.8475,18529.7639,18249.8379,18499.6916,896615144.9999999,14130544511.0,-0.26690369252095086,1.5091001147807077,15.759877122084529,1.3958,CI005016.WI,2020-11-13
3081.6934,3083.8192,3059.0692,3076.6342,559077662.0,3590381034.0,-0.04132354784963021,0.8041180983396472,6.421971897707478,0.8891,CI005017.WI,2020-11-13
14767.869,14781.1036,14655.2091,14760.7558,2059858836.0,55895368154.0,-0.33481197119639305,0.8500444817529093,27.135533356519776,0.9974,CI005018.WI,2020-11-13
31321.1764,31326.5139,30572.2958,30909.8712,1504214257.0,45366041186.0,-2.130752529626623,2.3880642335233992,30.159294777911416,2.079,CI005019.WI,2020-11-13
6679.7175,6716.8664,6615.3101,6714.509,986615980.0000001,11080586966.0,0.32073157523597223,1.5173413740415205,11.230901577329002,1.3439,CI005020.WI,2020-11-13
7814.4139,7814.9543,7657.6224,7706.2044,1917774880.0,16662774755.0,-1.8641996495323103,2.0035663636380785,8.688597879121245,0.1692,CI005021.WI,2020-11-13
10434.2526,10439.2244,10286.5475,10347.6555,1809877760.0000002,29474732181.0,-1.5942631006998633,1.4519504299307813,16.285482275333333,0.6023,CI005022.WI,2020-11-13
6571.7282,6571.9374,6452.7659,6484.4045,1471678186.0,11958707922.0,-1.7053527373821529,1.8064759155998076,8.125898743191673,0.6103,CI005023.WI,2020-11-13
1851.9219,1857.6088,1836.4772,1851.843,2138190121.0,14161453032.0,-0.43571669323283524,1.1361398396760818,6.623102825569551,0.7752,CI005024.WI,2020-11-13
8298.2145,8407.2249,8236.2314,8367.6639,4851577591.0,90879542881.0,0.30846932381943376,2.0498070255095193,18.731957013237842,2.3269,CI005025.WI,2020-11-13
4569.0048,4595.0844,4533.5466,4591.2805,1006354897.0000001,17491484107.0,-0.19310183214139698,1.3377307132670406,17.38102945505913,1.1083,CI005026.WI,2020-11-13
6282.0034,6313.641,6222.7711,6301.0933,2326873982.0,43993195764.0,-0.10265128964679683,1.440648734335499,18.90656567752194,1.6369,CI005027.WI,2020-11-13
2801.6137,2801.9809,2770.4679,2792.4273,1774202380.9999998,18397177688.0,-0.4778470750363823,1.1231238160163992,10.369266711067503,1.1896,CI005028.WI,2020-11-13
3510.6063,3510.6063,3475.173,3495.334,404496448.0,2243351372.0,-0.35922554332100903,1.0100898665351747,5.5460347874303215,0.756,CI005029.WI,2020-11-13
1022.2806,1026.2474,1013.6446,1023.9877,93349923.0,845427783.0,0.020365719483270598,1.2310076235188216,9.05654504931943,0.9179,CI005030.WI,2020-11-13
98.6331,98.6624,97.429,98.1978,204997193.0,590886786.0,-0.8016858030091482,1.2459668213602426,2.882414033835088,0.1151,CI005101.WI,2020-11-13
3881.1238,3915.214,3849.1861,3896.9648,625303024.0,7408477790.0,-0.2991487486432261,1.6892731071985727,11.847820185817621,0.4676,CI005102.WI,2020-11-13
1755.0493,1755.0493,1726.8229,1740.5883,660515335.0,3652835491.0,-1.012617137421019,1.6052374152074333,5.53028112662971,0.7048,CI005104.WI,2020-11-13
1581.6455,1591.0047,1562.4661,1581.8968,185471522.0,1039450260.0,0.46594598288462324,1.8124807168376198,5.604365828194369,1.4054,CI005105.WI,2020-11-13
14666.4301,14734.5283,14455.2436,14580.7712,291051543.0,2938202207.0,-0.1774440354210585,1.9120327871135279,10.095126714377185,0.8361,CI005106.WI,2020-11-13
3178.8337,3239.1438,3155.789,3202.6976,2099842479.0,12288588200.0,0.61464608794494,2.618640517834526,5.852147636260862,2.1196,CI005107.WI,2020-11-13
2319.2044,2319.2044,2282.4388,2296.0795,635112351.0,3101425437.0,-1.0618206907559036,1.5842315238701283,4.883270545938415,0.3179,CI005109.WI,2020-11-13
3750.1898,3758.9705,3723.101,3758.4145,864105255.0000001,5964280094.0,-0.020432633413450876,0.9541834972315468,6.902261107068489,1.0549,CI005110.WI,2020-11-13
1284.9914,1295.9929,1269.1723,1282.3008,1256315716.0,3599947733.0,-0.8171461623151124,2.0745082976155147,2.865480139388784,0.8261,CI005111.WI,2020-11-13
3870.0892,3871.5811,3817.4144,3842.3313,657764570.0,6906938725.0,-0.7993893569659324,1.3984660085188414,10.500624448349354,1.4617,CI005113.WI,2020-11-13
3306.5393,3306.6619,3264.7371,3279.9903,1209855145.0,6810756226.0,-1.2076764753879057,1.2627623945426547,5.629398076411866,0.6032,CI005117.WI,2020-11-13
3600.3825,3600.3825,3553.0994,3582.9814,245566310.0,1822044673.0,-0.6655360462604333,1.3108751813702058,7.419766469594302,1.0948,CI005122.WI,2020-11-13
12789.8849,12816.0602,12540.3782,12700.6115,353030953.0,4540714859.0,-1.6674059063547721,2.1344268506224577,12.862087078806374,1.0038,CI005124.WI,2020-11-13
6328.1963,6349.2257,6268.6191,6334.0551,267373877.99999997,2733975194.0,-0.23918918948716367,1.2695468614851002,10.225289076294882,0.6298,CI005127.WI,2020-11-13
2644.4817,2665.9287,2629.4944,2658.7047,222163140.0,1681633493.0,0.22417424522606122,1.3734498726777855,7.56936318509002,2.5055,CI005129.WI,2020-11-13
9770.8384,10155.937,9691.4754,10107.001,505121903.0,11535856031.0,3.548725213071187,4.758523976639899,22.83776641338794,1.8061,CI005133.WI,2020-11-13
2797.7418,2836.9601,2758.2853,2821.2419,72605639.0,841181198.0,1.037032394615884,2.8175777186067963,11.585617998624047,1.3636,CI005134.WI,2020-11-13
1195.3241,1219.5369,1185.2706,1210.6376,357696497.0,6845606230.0,1.2563730735665917,2.865994957244641,19.138029830915567,1.0199,CI005135.WI,2020-11-13
15029.2658,15066.3914,14668.1891,14806.5917,385650047.0,16026308306.0,2.0527406179398766,2.744563830673278,41.556609238530704,1.0285,CI005136.WI,2020-11-13
6189.2136,6300.9043,6092.836,6270.9188,612357579.0,3564394741.0,2.5925594907534664,3.4040082684358675,5.82077345530821,3.2975,CI005137.WI,2020-11-13
7968.8023,8025.3108,7894.3204,7966.3457,1008984314.0,13862131484.0,0.4557512185973209,1.6517911135120096,13.738698700919548,1.5618,CI005138.WI,2020-11-13
2173.6853,2191.0493,2139.3115,2147.1268,201075791.0,754327978.0,-1.1861290270027145,2.381048149381197,3.7514609503637364,0.8878,CI005139.WI,2020-11-13
4500.2407,4522.5946,4470.586,4510.619,41657703.0,500885769.0,0.18352836122973137,1.155141911371336,12.023845121753352,0.8723,CI005140.WI,2020-11-13
18150.6871,18150.6871,17583.4551,17960.1077,126728363.99999999,3415181823.0,-1.3667146862169899,3.1151236189473273,26.94883540830686,1.0174,CI005143.WI,2020-11-13
5050.6505,5164.4623,4996.6532,5118.3411,56976392.00000001,1002659849.0,0.1318608422656643,3.2829069264777773,17.59781224827293,1.2485,CI005144.WI,2020-11-13
