open,high,low,close,volume,amt,dealnum,pct_chg,swing,vwap,adjfactor,turn,free_turn_n,maxup,maxdown,maxupordown,open_auction_price,open_auction_volume,open_auction_amount,ev,mkt_cap_ard,pe_ttm,val_pe_deducted_ttm,pb_lf,pb_mrq,ps_ttm,ps_lyr,pcf_ocf_ttm,pcf_ncf_ttm,pcf_ocflyr,pcf_nflyr,ev2,ev2_to_ebitda,mkt_freeshares,code,date
10.36,10.4,10.11,10.26,7483180.0,76774965.0,12905.0,0.8849557522123886,2.8515240904621524,10.259671022212482,2.577962,3.7641202736420944,6.0353,11.19,9.15,0.0,10.36,285900.0,2961924.0,2068416000.0,2068416000.0,66.48394775390625,94.92266267089221,5.087480068206787,5.087479989955214,2.459603914598263,2.911663004041929,-34.31367451454263,-68.65190124511719,-51.70218690080206,-86.72201947016787,2331676578.3,53.721754665692444,1272144294.72,002112.SZ,2020-11-13
1.75,1.82,1.69,1.71,46860913.0,81385046.0,6999.0,-1.7241379310344842,7.471264367816098,1.736736243273792,10.891376,4.9808493686932565,6.2227,1.83,1.65,0.0,1.75,462500.0,809375.0,2583035409.33,2583035409.33,-1.3923795223236084,-2.9556173737526907,5.017748832702637,5.017748939539072,4.343110312155307,4.3368926157020065,30.341132156961653,160.559814453125,27.288417353059938,629.3983318058795,2530000998.27,-1.2076930752558612,1287741399.66,002113.SZ,2020-11-13
6.15,6.3,6.14,6.25,2969600.0,18533236.0,2631.0,0.9693053311793197,2.5848142164781924,6.240987338362069,1.81959,0.9182697184947638,1.4856,6.81,5.57,0.0,6.15,9500.0,58425.0,2021220418.75,2021220418.75,-22.546588897705078,-19.712610887809358,1.3870259523391724,1.3870259115815613,1.2497601076643283,1.082791923485669,6.01072931971357,18.83354377746582,5.985912075838147,18.542887328038333,2047420588.33,14.198659887310951,1249314087.5,002114.SZ,2020-11-13
7.47,7.53,7.39,7.5,2574533.0,19221880.0,3634.0,0.4016064257028196,1.8741633199464602,7.466161824299785,6.240455,0.4689251630805462,0.5604,8.22,6.72,0.0,7.47,6100.0,45566.99999999999,5377221892.5,5377221892.5,239.57171630859375,167.4475646082324,2.151362180709839,2.151362208847493,0.6498349384219486,0.9673191779310637,10.22061761078085,112.49430084228516,6.898885265847614,16.843650806890857,5375394426.38,9.543642708439918,3445556302.4999995,002115.SZ,2020-11-13
6.91,7.0,6.9,6.97,1826722.0,12689451.0,2122.0,-0.1432664756447137,1.432664756446986,6.946569319250548,4.417588,0.4387187015700597,1.0337,7.68,6.28,0.0,6.91,47600.0,328916.0,2910873697.86,2910873697.86,-33.95124053955078,-25.09340444830539,2.115694522857666,2.1156944493049896,0.5279027880418362,0.5215376580721249,6.081879443102495,4.567047119140625,8.606152872179536,7.115465225555509,1086592369.41,10.434287690882535,1231719594.94,002116.SZ,2020-11-13
10.09,10.15,9.99,10.12,4337933.0,43561879.0,3317.0,0.3968253968253882,1.5873015873015885,10.042082023857906,5.640327,0.7952343527305048,1.1492,11.09,9.07,0.0,10.09,16400.0,165476.0,5522144180.5199995,5522144180.5199995,30.493349075317383,36.91773972696388,3.5841825008392334,3.5841825063315187,4.81419057872443,3.692175862790682,13.697624114174333,224.43765258789062,13.049811644331406,-12.123920282041603,5430880186.999999,13.74598252566593,3819975127.7599998,002117.SZ,2020-11-13
3.79,3.89,3.75,3.86,18850741.0,71985882.0,10546.0,0.7832898172323817,3.6553524804177577,3.818729566121565,12.429866,1.4719335788479293,2.4735,4.21,3.45,0.0,3.79,140200.0,531358.0,4943732928.36,4943732928.36,-17.67925262451172,-14.132857283155708,1.1864383220672607,1.1864383793438806,14.406190441699952,5.75328151944974,23.816957274138293,-1919.2633056640625,-15.292423017383213,-44.111048288790556,10316025078.61,18.49166986761501,2941778575.72,002118.SZ,2020-11-13
11.21,11.39,11.08,11.32,4465693.0,50394758.0,5719.0,0.9812667261373692,2.7653880463871587,11.284868440351811,3.759545,1.2151429850327955,1.7001,12.33,10.09,0.0,11.21,3900.0,43719.00000000001,4248214880.0,4248214880.0,49.92975997924805,53.756295777900846,4.448887348175049,4.448887511096182,2.8871165689965785,2.9953506333845543,168.42913181293017,-429.2122802734375,-505.10919934677185,-869.8187649618842,4697163288.99,22.71780396554658,2973515922.2000003,002119.SZ,2020-11-13
18.54,18.54,18.3,18.49,7514097.0,138310721.0,11663.0,-0.43080236941304884,1.2924071082390869,18.406831985267157,6.297426,0.2686966540526945,0.6524,20.43,16.71,0.0,18.54,47800.0,886211.9999999999,53604768701.42,53604768701.42,31.311321258544922,36.14436339745552,3.8321971893310547,3.831793211205883,1.612759521935238,1.558094871418356,16.257910589405494,16.367029190063477,10.645083313226078,-181.85833068750796,55342433760.27,12.026178277087485,21296441414.199997,002120.SZ,2020-11-13
3.6,3.65,3.59,3.64,4457500.0,16133864.0,1085.0,0.0,1.6483516483516498,3.619487156477846,15.51601,0.4192615440844437,0.7008,3.82,3.46,0.0,3.6,11000.0,39600.0,5126390895.08,5126390895.08,-2.820323944091797,-3.518438496683426,3.182100772857666,3.1821008081285678,1.589962547693323,1.6043409585839363,19.575782730327585,26.049419403076172,92.97473384050788,-16.00984630969336,8207192609.88,-3.612988382448366,2315302960.88,002121.SZ,2020-11-13
2.12,2.14,2.11,2.12,2848005.0,6053027.0,555.0,0.0,1.415094339622653,2.12535687261785,8.472268,0.23973110600967917,0.4575,2.23,2.01,0.0,2.12,15000.0,31800.0,2518560000.0,2518560000.0,-2.5383079051971436,-2.6381294324731304,1.5242005586624146,1.5242005735840254,3.062139235118649,2.1357796014590393,-445.739071993573,-55.321533203125,-183.00382547140475,16.73685143243196,2548316293.83,-1.7814475586847163,1319849296.76,002122.SZ,2020-11-13
16.93,17.66,16.69,17.55,17044561.0,295415694.0,17821.0,3.846153846153851,5.7396449704141945,17.331962612589436,7.338054,2.573427631907771,2.7446,18.59,15.21,0.0,16.93,12400.0,209932.00000000003,14316425399.25,14316425399.25,-34.380126953125,-18.99012904669809,3.307283878326416,3.307283840947518,4.684808620157115,4.472909294434357,203.2054773288308,-128.3975067138672,103.87535852123963,358.2746230034164,14371073711.35,-248.10067162946723,10898809599.6,002123.SZ,2020-11-13
14.05,14.13,13.76,14.02,15987018.0,222458138.0,19768.0,-0.426136363636377,2.627840909090916,13.914923846335821,11.187736,1.6929358400276866,1.8376,15.49,12.67,0.0,14.05,41259.0,579688.9500000001,18418200446.38,18418200446.38,6.323124408721924,6.274187441406614,2.2081730365753174,2.208173011064632,1.9229537246025175,3.0661824553565764,4.524319613603972,8.150364875793457,34.624632059417294,60.86715160290967,17670531999.670002,27.23344776945145,12197398289.56,002124.SZ,2020-11-13
6.81,7.33,6.8,7.25,20250962.0,144365528.0,12471.0,5.0724637681159415,7.681159420289858,7.12882321343549,4.1278,3.662283506754203,6.149,7.59,6.21,0.0,6.81,69600.0,473975.99999999994,4563742419.25,4563742419.25,388.3753967285156,370.5240963316544,2.6285359859466553,2.628535886147748,3.8316753827664645,3.7715591085144835,123.66432555639336,-201916.03125,60.696392079434524,-621.6010031473922,5574311190.17,19.28596693430489,2387678866.0000005,002125.SZ,2020-11-13
11.54,11.68,11.25,11.47,15485100.0,177132730.0,21367.0,0.0,3.748910200523101,11.438914182020136,5.52274,2.0438204064938383,2.4306,12.62,10.32,0.0,11.54,62500.0,721249.9999999999,9085330842.880001,9085330842.880001,26.65441131591797,36.308966180267845,2.3056674003601074,2.3056673803675194,1.472043222171189,1.6456715673246605,30.35541241887245,41.29669189453125,13.194207119482645,137.34107449578352,10222402881.510002,14.091277258176145,7307455918.570001,002126.SZ,2020-11-13
17.69,17.77,17.35,17.62,14532610.0,255228736.0,21161.0,0.34168564920274336,2.3917995444191242,17.56248437135518,10.043083,0.7408469352196164,0.8627,19.32,15.8,0.0,17.69,128000.0,2264320.0,43254816500.86,43254816500.86,32.62213134765625,34.76581841998314,8.160515785217285,8.160515945960771,10.72806630276809,11.071537434673127,41.75874023087306,249.904541015625,34.468410914178115,-107.56636702293818,41365926243.08,31.244513502405976,29683273034.52,002127.SZ,2020-11-13
10.49,10.72,10.4,10.59,21541374.0,227805579.0,17359.0,0.2840909090908961,3.030303030303033,10.575257594989067,2.82272,1.2188089324108773,3.0522,11.62,9.5,0.0,10.49,82200.0,862278.0000000001,20349463290.87,20349463290.87,7.932271480560303,8.35784049886101,1.1560412645339966,1.156041222123955,1.038747822484008,1.0623577409001144,4.164052511548497,-17.97203826904297,5.877891429953657,-40.838221378080064,29065857844.839996,5.136604401057445,7474056094.32,002128.SZ,2020-11-13
22.99,23.19,22.64,23.08,34719168.0,795743812.0,36741.0,-0.25929127052723205,2.3768366464995707,22.919437816021397,4.224975,1.293916987170417,2.0504,25.45,20.83,0.0,22.99,133300.0,3064567.0,69999944589.36,69999944589.36,66.7890853881836,101.03810842627963,3.692218780517578,3.692218726306131,3.836103435354115,4.14520420483756,20.756010504182655,22.962329864501953,27.92209969072096,48.703285237842195,80628190004.37,18.473487601434773,39081087617.0,002129.SZ,2020-11-13
5.38,5.43,5.33,5.4,13307353.0,71728767.0,8951.0,0.3717472118959151,1.8587360594795475,5.390160387268603,20.399109,1.0672831256230657,1.4834,5.92,4.84,0.0,5.38,40670.0,218804.59999999998,6798206134.8,6798206134.8,21.94412612915039,23.639634619915388,2.135984420776367,2.1359845011225054,1.7465610497815933,1.7089150178010377,8.623662952202809,41.80105209350586,10.82145370557629,85.49435486033008,8271072488.34,13.199898633672046,4844278440.0,002130.SZ,2020-11-13
3.29,3.32,3.24,3.3,162835027.0,533764854.00000006,31145.0,1.8518518518518343,2.4691358024691237,3.2779486320225195,43.758972,2.813641337183312,2.9596,3.56,2.92,0.0,3.29,3650400.0,12009816.0,22290853876.5,22290853876.5,7.2239274978637695,83.55523563635887,1.9743012189865112,1.9743012095559265,1.594404279846601,1.5885021664640018,35.24519793465541,-26.65266227722168,25.403386074804704,-56.983527667000345,21905148669.31,36.93389253258093,18156661320.6,002131.SZ,2020-11-13
3.53,3.54,3.48,3.52,57508076.0,201663803.0,17537.0,-1.9498607242339778,1.671309192200559,3.5067040497059927,5.845561,4.588112446930503,6.415,3.95,3.23,0.0,3.53,860000.0,3035800.0,4422874378.56,4422874378.56,74.72093200683594,116.61381992171196,1.6100144386291504,1.6100143826218363,1.4936501611686899,1.3061670377831764,8.217029420655296,-15.754295349121094,23.857349544539105,-55.06945134565775,5037627280.27,16.723106254079163,3155539544.96,002132.SZ,2020-11-13
3.17,3.17,3.1,3.14,4737843.0,14814487.0,2412.0,-0.9463722397476285,2.2082018927444746,3.1268421093734005,2.996446,0.6154080251250041,0.941,3.49,2.85,0.0,3.17,3200.0,10144.0,2430812709.5,2430812709.5,14.721805572509766,14.559404431315054,0.6968545317649841,0.6968545499444928,0.5359729291181988,0.6338534171393533,2.0240811487340142,10.087065696716309,2.497973268378807,143.69219606638524,3027458483.88,4.917852881121466,1580888926.54,002133.SZ,2020-11-13
9.5,9.58,9.33,9.53,1909202.0,18124850.0,3629.0,0.2103049421661432,2.628811777076762,9.493416621185187,1.251126,0.776572626255234,1.37,10.46,8.56,0.0,9.5,500.0,4750.0,2342948289.04,2342948289.04,94.90103912353516,112.45300041378145,5.7126922607421875,5.712692267195095,5.168004066702911,5.60188833933828,54.27578369952877,37.68222427368164,153.11145287645746,-122.10766435989878,2243172514.79,49.81778747281091,1339644708.1899998,002134.SZ,2020-11-13
7.62,7.63,7.51,7.52,3790711.0,28561411.0,2673.0,-1.1826544021024985,1.5768725361366638,7.534578869241153,3.121232,0.39606325033286943,0.6885,8.37,6.85,0.0,7.62,10100.0,76962.0,7778704544.0,7778704544.0,22.905128479003906,24.59314981830715,1.731147050857544,1.7311470632720007,0.8519700564038248,0.8665753007398648,32.15265281751937,98.36664581298828,24.293667109417065,-324.40317967494104,8716250604.87,15.277584572170625,4140593847.68,002135.SZ,2020-11-13
10.24,10.58,9.99,10.24,18598525.0,192152588.0,16317.0,0.886699507389155,5.812807881773398,10.331603608350662,2.070539,8.693996870660838,13.7006,11.17,9.14,0.0,10.24,167300.0,1713152.0,2201804800.0,2201804800.0,50.0809326171875,68.9030317434045,2.960155725479126,2.9601558246022046,2.1547640059355686,2.1217467419661515,38.57348918752575,70.56029510498047,17.494765369317566,40.976005080465676,2114066641.58,24.957314000765066,1390080112.64,002136.SZ,2020-11-13
7.1,7.15,7.01,7.11,3159534.0,22389569.0,3370.0,0.14084507042254818,1.971830985915501,7.086351658187568,3.300672,0.8326615561413396,0.9625,7.81,6.39,0.0,7.1,9500.0,67450.0,4106059511.94,4106059511.94,8231.375,1531.4589452391638,2.791295051574707,2.7912951628180336,4.334764020162164,5.3812609842667145,84.95166800452536,1023.5615844726562,98.31633602927889,156.30525555994737,3940915242.6800003,27.471344424498547,2334004918.7400002,002137.SZ,2020-11-13
26.49,26.9,26.35,26.68,10276491.0,273826262.0,18380.0,0.26305900037579616,2.0668921458098355,26.64589128721078,6.621242,1.4506979622246048,1.6663,29.27,23.95,0.0,26.49,33012.0,874487.88,21512573684.72,21512573684.72,42.05143737792969,44.82406151981473,4.614941120147705,4.614941100136575,6.687806598491146,7.987655905010862,26.52814973874504,1546.2861328125,32.461227354486645,17262.7834937557,22264964166.63,29.165954915416503,16454257283.8,002138.SZ,2020-11-13
8.25,8.75,8.21,8.61,37859718.0,322834689.0,32748.0,3.6101083032490857,6.498194945848365,8.527128728217152,16.734187,4.110450963474734,4.3614,9.14,7.48,0.0,8.25,188101.0,1551833.25,9637252702.769999,9637252702.769999,22.968036651611328,32.930504849778444,3.040839433670044,3.5862372064404733,1.9646375215891534,2.3512058386783474,32.617434735043815,122.34268951416016,23.82641292272656,29.02077381934071,10005336328.63,18.958814463171944,7473977494.41,002139.SZ,2020-11-13
7.0,7.25,6.94,7.25,7459517.0,53109262.0,4055.0,3.8681948424068815,4.441260744985668,7.119664986352333,8.623872,1.4140306264933762,3.5524,7.68,6.28,0.0,,,,3953906690.0,3953906690.0,19.289081573486328,19.879539063173436,1.7057571411132812,1.7057571107471763,0.8256766304204645,0.8751461252373929,7.2197155055159214,10.664998054504395,11.972179186524581,31.875853419277227,2793920552.2,12.392994309478995,1522406902.75,002140.SZ,2020-11-13
3.27,3.35,2.96,2.96,75278900.0,231723196.0,23973.0,-10.030395136778118,11.85410334346505,3.078195829110149,8.05882,11.825661006850044,15.7678,3.62,2.96,-1.0,3.27,2711200.0,8865624.0,3358583296.24,3358583296.24,-18.07542610168457,-85.14996347741548,2.977433443069458,2.9774335376530088,3.6112776682006476,3.3940831246600847,165.49876479634366,245.74855041503906,74.11443724734056,-78.14565558214471,3469627009.2,52.203757096095075,1413164532.0,002141.SZ,2020-11-13
34.27,34.27,33.01,33.3,34542213.0,1154170709.0,42168.0,-2.9154518950437343,3.6734693877551177,33.41334004859503,2.0891,0.6141504160363713,1.2474,37.73,30.87,0.0,34.27,354200.0,12138434.000000002,200066942323.8,200066942323.80002,14.017033576965332,13.991393858672385,1.9910392761230469,1.9910393037065834,5.028153827416707,5.702936417886052,3.7526416054701515,-82.33038330078125,4.959685972585436,12.141062178274685,,,92215687970.7,002142.SZ,2020-11-13
13.05,13.25,12.78,13.19,6301439.0,82405952.0,5161.0,2.1688613477924044,3.6405886909372622,13.077322814677727,1.11924,4.510571905110363,4.8479,14.2,11.62,0.0,13.05,19800.0,258390.0,2331497744.3199997,2331497744.3199997,35.21686553955078,52.132378366039205,1.324048638343811,1.3240486189849592,4.989094002964728,4.291206780083441,17.960061194889263,7.519968032836914,18.68476194678527,8.690259349086574,1949314732.7399998,14.443600845027825,1714456789.59,002144.SZ,2020-11-13
6.05,6.26,6.01,6.2,85225504.0,526046220.0,32296.0,2.9900332225913604,4.152823920265781,6.172403744306399,3.040572,5.356494198353063,7.3434,6.62,5.42,0.0,6.05,840100.0,5082605.0,12732774590.2,12732774590.2,27.78842544555664,31.10396533087651,2.2308261394500732,2.230826108008415,3.6037882736784286,3.7704617056300807,25.02328979180043,7.550075531005859,22.727261653331503,96.69534720599817,10869219703.34,14.711154715943254,7195526101.2,002145.SZ,2020-11-13
7.14,7.15,7.01,7.05,20655846.0,145662763.0,11527.0,-1.260504201680669,1.960784313725498,7.051890443025186,11.267435,0.530509982401022,1.2104,7.85,6.43,0.0,7.14,101400.0,723996.0,30654555149.55,30654555149.55,3.5490365028381348,3.5881764355157624,0.7150310277938843,0.7150310090601273,0.40476480586376157,0.4322907021886882,209.7325247449065,20.118507385253906,14.461477016945778,-15.423839166127042,77518962248.37,5.399259023729261,12031408253.55,002146.SZ,2020-11-13
1.21,1.27,1.21,1.27,15001695.000000002,18838192.0,1697.0,4.958677685950427,4.958677685950418,1.2557375683214462,3.440058,2.793637727761128,2.7936,1.27,1.15,1.0,1.21,65900.0,79739.0,2321657047.05,2321657047.05,-0.3982200026512146,-2.219561889978668,1.3512886762619019,1.3512886723084125,1.50314073664376,1.3713411670209767,36.990583940606825,53.40985107421875,31.786394016476756,-177.7184701951112,5394445337.33,-1.254418518464414,681983653.8100001,002147.SZ,2020-11-13
4.86,4.91,4.77,4.85,4352202.0,21073792.0,3938.0,0.20661157024792987,2.892561983471086,4.842098781260613,10.450966,0.9825182647639165,1.0536,5.32,4.36,0.0,4.86,4000.0,19440.0,2744002575.95,2744002575.95,-118.19557189941406,-78.59361347057663,2.4457178115844727,2.4457177030789623,18.92829137548554,15.913196935369333,-529.2510402743462,-26.972497940063477,2810.3620820404553,-146.4213270424017,2680636914.9399996,-241.0980768478537,2003343822.6999998,002148.SZ,2020-11-13
9.52,9.91,9.29,9.91,36020942.0,345824487.0,28808.0,4.425711275026342,6.533192834562708,9.600650838059705,3.164337,8.468755227150737,14.4025,10.44,8.54,0.0,9.52,501000.0,4769520.0,4215855455.34,4215855455.34,74.37621307373047,159.93089562333208,2.3811981678009033,2.381198172639753,2.134675310062532,2.10151536285053,-58.519422807341286,-14.742105484008789,29.36560043981772,139.17119763536382,5188914716.12,16.81598887763284,2478514843.46,002149.SZ,2020-11-13
6.73,6.79,6.67,6.7,1931423.0,12987180.0,2452.0,-0.44576523031204746,1.7830609212481443,6.724151053394311,5.698296,0.543928438997506,1.2519,7.4,6.06,0.0,6.73,1400.0,9422.0,2388664255.1,2388664255.1,16.46175765991211,16.71441063300607,1.7556182146072388,1.7556181984540196,1.674504066994796,1.623095623346781,9.749539728441531,11.026568412780762,10.795202909773542,16.992974309024987,1546172943.71,5.721502025319273,1033659223.2,002150.SZ,2020-11-13
54.0,54.94,53.13,54.53,9952620.0,539487554.0,27930.0,0.7017543859649098,3.3425669436749676,54.20558144488587,5.814231,2.702561250975904,3.412,59.57,48.74,0.0,54.0,18000.0,972000.0,27686516736.41,27686516736.41,-50.52188491821289,-45.98436614363348,6.640462875366211,6.640462717510404,7.875524894231193,9.268996603580081,152.29620060508083,89.45841979980469,197.14315875399276,-50.285404232137694,27066053887.64,-50.33450460157084,15906282724.43,002151.SZ,2020-11-13
11.68,11.86,11.56,11.76,12016935.0,141074580.0,13397.0,0.34129692832765063,2.559726962457329,11.73964742257489,16.390598,0.5020280484591995,1.0749,12.89,10.55,0.0,11.68,18800.0,219584.0,28329768863.76,28329768863.76,39.317562103271484,48.41416600650365,2.8951146602630615,2.8951145752955814,4.466395119899118,4.360931772593539,29.69363515130452,22.554548263549805,30.50631991885435,129.97195807535428,24045324894.879997,20.79031136206099,13146596210.16,002152.SZ,2020-11-13
36.41,36.86,35.5,35.8,2413228.0,86881582.0,7922.0,-1.0229471938070276,3.760022117777162,36.00222689277598,17.345666,0.49461431173844883,0.7961,39.79,32.55,0.0,36.41,23000.0,837429.9999999999,38332641465.0,38332641465.0,285.3883972167969,408.95576263250723,4.413569927215576,4.413569911433313,11.069992499175768,10.4661355908036,85.95456272970526,-22.721603393554688,72.590491592341,-18.273673466559906,33438132410.0,74.00774306019869,10852449411.0,002153.SZ,2020-11-13
3.56,3.6,3.54,3.59,13095289.0,46728958.0,8943.0,0.2793296089385445,1.6759776536312863,3.568379285100161,11.689834,1.1797966313701649,1.4666,3.94,3.22,0.0,3.56,104500.0,372020.0,4371226627.66,4371226627.66,15.205665588378906,23.242263420819082,1.4284849166870117,1.4284849031446036,1.2994023496717504,1.335723464985866,8.79388526853137,11.181424140930176,11.040087245992673,29.49852364429262,4076354138.14,8.62134756461716,3205449916.15,002154.SZ,2020-11-13
8.57,8.65,8.51,8.59,11230661.0,96338181.0,11900.0,0.46783625730993356,1.6374269005848021,8.57813987974528,2.689619,0.9343874361556311,1.5262,9.41,7.7,0.0,8.57,72900.0,624753.0000000001,10325519081.66,10325519081.66,39.34111785888672,39.282747152381226,2.016144037246704,2.016144075980249,0.758465756941529,0.7466452397239127,9.896327277985712,-69.77764129638672,12.42890032766007,-148.7654914056898,10767865596.64,19.716741914854637,6321180758.51,002155.SZ,2020-11-13
25.1,25.62,24.8,25.48,18779678.0,474983646.0,30673.0,1.312127236580536,3.2604373757455285,25.292427591144,2.795708,1.6280544325700554,3.0033,27.67,22.64,0.0,25.1,58700.0,1473370.0,29396392494.56,29396392494.56,95.35548400878906,213.58839842075207,4.645552158355713,4.645552251474106,3.0520406220675738,3.556054816490443,15.48354094685051,73.65240478515625,20.77156251003181,37.97142927053036,34826204502.43,24.751508584214562,15932628635.56,002156.SZ,2020-11-13
16.63,16.89,16.37,16.89,25737594.0,426667698.0,29410.0,1.319736052789442,3.1193761247750422,16.57760620514878,15.397884,1.1351167300496112,2.0101,18.34,15.0,0.0,16.63,146000.0,2427980.0,42540553353.39,42540553353.39,6.051448345184326,6.363680657432486,2.8410234451293945,2.8410233327174965,1.0753751539037506,1.735090612497057,6.251608934796551,7.843857765197754,10.842210140107973,31.149434544689996,51488295986.77,16.39972380501436,21625806439.05,002157.SZ,2020-11-13
14.9,15.08,14.65,15.02,7779478.999999999,116041122.0,12001.0,1.0087424344317366,2.891728312037658,14.916310205349228,3.963741,1.4653922596398712,3.8341,16.36,13.38,0.0,14.9,94250.0,1404325.0,8033924711.099999,8033924711.099999,25.375974655151367,27.993091061913017,3.72387957572937,3.7238795616824003,3.902174685621152,4.446071508138353,35.22338306024421,129.46957397460938,26.418234341192182,134.63076189551145,8122032601.849999,20.1719148537613,3047600386.44,002158.SZ,2020-11-13
12.66,12.8,12.47,12.73,1379109.0,17397619.0,3219.0,-0.15686274509803697,2.5882352941176476,12.61511526645102,1.521949,1.0032561199260577,1.5,14.03,11.48,0.0,12.66,9600.0,121536.00000000001,1765226658.18,1765226658.18,-102.41931915283203,-12.093792993591533,1.6475821733474731,1.6475822073493112,4.340885793403811,2.60880370550599,16.943979038013577,-12.122152328491211,6.039452303525222,-5.584240480941781,2650670460.5,9.282739462126779,1170379689.19,002159.SZ,2020-11-13
4.0,4.22,3.97,4.06,38299572.0,156534772.0,16799.0,2.5252525252525135,6.3131313131313025,4.087115438261295,2.110157,5.279459097904678,7.6873,4.36,3.56,0.0,4.0,464400.0,1857600.0,3230062822.5599995,3230062822.5599995,-61.88410949707031,-53.56116387924358,1.0893518924713135,1.0893519389712114,0.8011142779453728,0.7458610101844811,14.038852213597748,33.94072723388672,12.005933536758803,245.33987680694423,4704667048.98,29.214864799180848,2022761783.2799997,002160.SZ,2020-11-13
6.24,6.25,6.15,6.2,4309300.0,26690223.0,4412.0,-1.587301587301573,1.5873015873015817,6.193633072656812,10.703524,0.6049335139141222,0.7786,6.93,5.67,0.0,6.24,57000.0,355680.0,4586495880.0,4586495880.0,-25.65470314025879,-59.51377496984112,2.740791082382202,2.7407910637208355,9.157079333104331,7.293469857588216,-229.25419677488256,60.55621337890625,-214.01622318621972,51.64355955518951,4910384535.97,5.13367032166023,3431514502.2000003,002161.SZ,2020-11-13
3.33,3.33,3.26,3.3,4252627.0,13987630.0,2828.0,0.0,2.1212121212121304,3.2891739623531526,2.206366,0.4987648698771812,1.087,3.63,2.97,0.0,3.33,2400.0,7992.0,2817457500.0,2817457500.0,49.46370315551758,75.43869405627254,2.732579469680786,2.732579534458286,2.444118987885501,2.415852169289968,25.39253450282881,41.37527084350586,21.32164672870053,259.3004060627383,3369245584.04,18.88731371526259,1291053931.2,002162.SZ,2020-11-13
20.49,20.98,19.92,20.39,45252691.0,926321834.0,55189.0,0.0,5.1986267778322635,20.469983409384426,4.664154,5.632132192074571,7.7284,22.43,18.35,0.0,20.49,913400.0,18715565.999999996,16384384500.0,16384384500.0,172.22543334960938,264.6846304894009,22.90427589416504,22.90427539644045,3.596081735398746,3.483317911688734,32.43272712950454,93.24364471435547,34.862096510107854,105.3381184108901,16336631920.81,55.53899582337175,11939146755.19,002163.SZ,2020-11-13
5.88,5.97,5.85,5.92,7782400.999999999,45921473.0,5330.0,0.6802721088435455,2.040816326530614,5.900681936076027,3.154427,1.7844421205906262,2.99,6.47,5.29,0.0,5.88,26500.0,155820.0,3150468238.88,3150468238.88,2.319058656692505,35.17578776204372,5.352479457855225,5.352479640883351,2.730510423636654,3.087898888409223,18.82971542144189,330.67156982421875,31.974857708368148,-694.4378767610061,3316551385.35,26.341639308567856,1540879504.0,002164.SZ,2020-11-13
5.43,5.46,5.34,5.4,8754800.0,47201253.0,6287.0,-1.279707495429605,2.193784277879344,5.391471307168639,7.545082,1.4736494707796821,2.0368,6.02,4.92,0.0,5.43,92600.0,502817.99999999994,3251113794.0,3251113794.0,33.788692474365234,31.397797692117777,2.013746738433838,2.013746620690773,1.4759003622963547,1.364408979127337,10.740275266759149,36.51578903198242,12.687839568658967,28.494562840699057,4702427573.62,20.987999835736122,2321102784.6000004,002165.SZ,2020-11-13
8.21,8.24,8.11,8.17,4147783.0,33815465.0,5839.0,-0.4872107186358208,1.5834348355663916,8.152660107821456,7.17041,0.9170981933750437,1.1319,9.03,7.39,0.0,8.21,4300.0,35303.0,4617804425.8,4617804425.8,42.537288665771484,66.86872897564565,2.5843379497528076,2.5843378400431702,5.813302695161528,6.228470511565527,31.205272708181372,-36.8708610534668,-27.32600510271038,33.58162484574187,4774563468.67,28.653267942250814,2993747585.4100003,002166.SZ,2020-11-13
5.51,5.88,5.47,5.76,15390351.0,87548234.0,8779.0,4.347826086956531,7.427536231884062,5.688514446486633,7.859229,2.709998239157613,3.3901,6.07,4.97,0.0,5.51,27702.0,152638.02,3576648960.0,3576648960.0,-13.792522430419922,-13.983353956874938,4.454692840576172,4.454692975845927,5.486479911237149,7.58374710863146,45.31766145391667,-158.75341796875,81.0970624147884,-34.536553864385105,4582597230.68,-149.64142113377775,2614891288.3199997,002167.SZ,2020-11-13
6.5,6.52,6.33,6.46,7423870.0,47431772.0,3888.0,-0.6153846153846124,2.923076923076916,6.389089787401988,14.975144,0.9363424875796199,1.1945,7.15,5.85,0.0,6.5,30000.0,195000.0,5180465009.28,5180465009.28,82.07439422607422,81.06786066632387,2.818105936050415,2.8181059278353913,4.745048560129924,4.742619532224386,38.73772973739555,-58.32071304321289,-19.39937493462403,-9.991004599531177,5743365415.429999,22.72245013257048,4014807628.54,002168.SZ,2020-11-13
7.2,7.32,7.12,7.24,6731270.0,48605418.0,8299.0,0.5555555555555571,2.77777777777778,7.220839158138063,7.613143,0.8816535718595337,1.1655,7.92,6.48,0.0,7.2,12300.0,88560.0,5703614036.56,5703614036.56,57.67399978637695,489.17611287664886,2.043586492538452,2.043586537741634,2.3383840257923487,2.2335440949034386,20.94978802557399,-23.38393211364746,23.079730186227714,63.7260554364671,6633971563.690001,16.737430457791984,4181452863.12,002169.SZ,2020-11-13
