open,high,low,close,volume,amt,dealnum,pct_chg,swing,vwap,adjfactor,turn,free_turn_n,maxup,maxdown,maxupordown,open_auction_price,open_auction_volume,open_auction_amount,ev,mkt_cap_ard,pe_ttm,val_pe_deducted_ttm,pb_lf,pb_mrq,ps_ttm,ps_lyr,pcf_ocf_ttm,pcf_ncf_ttm,pcf_ocflyr,pcf_nflyr,ev2,ev2_to_ebitda,mkt_freeshares,code,date
7.88,8.08,7.68,7.83,93356019.0,733652623.0,47823.0,1.8205461638491502,5.201560468140447,7.858653687878443,26.778425,4.770219077682846,4.9912,8.46,6.92,0.0,7.88,712064.0,5611064.32,17814275835.617584,24043519197.81,33.44310760498047,38.35070738190546,2.3654191493988037,2.365419092154778,2.3391707698087543,2.2959754281308675,9.451927569556526,319.6316223144531,10.10641115306722,-61.13403362052097,20621681404.617584,10.754290499589285,14645434906.62,000012.SZ,2020-11-16
9.64,9.64,9.22,9.41,3679900.0,34394983.0,4653.0,0.5341880341880325,4.487179487179486,9.34671675860757,5.426734,1.8243953240528217,2.7649,10.3,8.42,0.0,9.64,11100.0,107004.0,1898045809.67,1898045809.67,41.13351058959961,52.312166920014555,2.102461099624634,2.1024610133975132,3.2859362455928434,4.33205658293241,23.624934241231053,10.277276992797852,58.42392829559446,-37.56934403134845,1709805780.1200001,36.0494346287902,1252393800.3600001,000014.SZ,2020-11-16
6.78,6.86,6.68,6.82,39473375.0,266883119.0,20438.0,1.03703703703704,2.666666666666676,6.761091976553816,21.823242,2.472379456439954,3.6794,7.43,6.08,0.0,6.78,389400.0,2640132.0,12464628411.019869,16422187682.560001,43.571136474609375,-7.06837140413187,1.927786946296692,1.9277870012288552,0.37980016932350913,0.2979399172314547,-111.53285876354981,-13.813802719116211,-10.636495071372183,15.499174116145005,27605634637.54987,16.796235285841828,7316682649.76,000016.SZ,2020-11-16
2.62,2.63,2.57,2.61,3194800.0,8314885.0,713.0,0.3846153846153778,2.3076923076923097,2.6026308376111182,2.682736,1.054455532077443,1.3341,2.73,2.47,0.0,2.62,48700.0,127594.0,987553623.9829962,1439018141.6699998,-664.7060546875,-492.3030371252294,116.21281433105469,116.21281564721954,14.982420615059766,18.92879855461306,-441.7050806859312,136.9175262451172,-104.33760603567067,-138.1742384658624,968373358.3429962,-142.7694436039737,625022601.2099999,000017.SZ,2020-11-16
7.79,8.03,7.76,7.91,5075503.0,40020108.0,4136.0,1.9329896907216517,3.4793814432989643,7.884954062681078,4.2116,1.2195309895388018,1.8751,8.54,6.98,0.0,7.79,4500.0,35055.0,8877820815.264433,9116553859.14,26.458738327026367,28.41688569380132,2.0255916118621826,2.025591697004053,0.7915755660247658,0.8242827098219087,17.51635360717235,-61.12867736816406,47.96827376879851,-19.12495879132511,9722681708.144432,18.334198966655272,2141117179.32,000019.SZ,2020-11-16
10.16,10.2,10.02,10.17,894900.0,9048390.0,2028.0,0.4940711462450745,1.7786561264822112,10.111062688568556,1.751825,0.49396851962746013,1.4463,11.13,9.11,0.0,,,,2134392994.3227553,2879749678.59,415.2821044921875,403.9480367906501,8.612088203430176,8.612088645015058,4.2762294207218,3.991019310901402,83.83014045953158,-597.2726440429688,38.673197919266464,331.6212293442804,2184229483.1427555,69.3573491344269,629273804.4899999,000020.SZ,2020-11-16
21.61,21.67,21.31,21.44,9894627.0,212227858.0,12324.0,-0.7407407407407511,1.6666666666666805,21.448798221499406,14.039479,0.6735509142091768,1.2011,23.76,19.44,0.0,21.61,43800.0,946518.0,31543800742.72,31543800742.72,59.99348449707031,81.67308062879837,4.359780788421631,4.359780903068965,2.300915188189541,2.385377566352354,32.426152355567346,-143.56613159179688,-31.53853864348144,-80.73446202718023,35532075308.53,30.50521841411131,17662619349.440002,000021.SZ,2020-11-16
17.7,18.02,17.0,17.82,961158.0,17040652.0,1656.0,1.9450800915331738,5.835240274599539,17.729293206736042,2.668473,0.6926953339179557,1.3144,19.23,15.73,0.0,,,,2472636196.8,2472636196.8,-343.1684875488281,-486.5173021779188,5.276056289672852,5.276056274644209,1.5392225200212841,1.350773030058503,18.16850247216607,-23.949169158935547,20.611632554417202,70.6957726914739,2468941497.51,13.540779395988224,1303068628.6200001,000023.SZ,2020-11-16
19.05,19.12,18.91,19.03,2535634.0,48274597.0,3067.0,0.1052077853761178,1.1046817464492418,19.038472035001895,2.736728,0.6455636349786312,2.2033,20.91,17.11,0.0,19.05,6400.0,121920.0,7625879897.504001,8203039829.6,42.009483337402344,280.51892356543016,6.346652030944824,6.346652193947332,18.670626414704838,14.364260530699301,61.01292661977639,3238.0166015625,103.95259382869057,31.81690895689025,7404609845.424001,21.982817836744548,2190073506.3900003,000025.SZ,2020-11-16
12.54,12.68,12.21,12.5,7293489.0,90709624.0,17038.0,-0.398406374501992,3.745019920318716,12.43706873349641,7.744529,2.0446185413056237,3.7646,13.81,11.3,0.0,12.54,21800.0,273372.0,4886919013.8898,5351148512.5,21.237621307373047,23.367713837861064,1.9480403661727905,1.947934836641155,1.368950783438115,1.4446123333597167,15.021118485097212,31.443403244018555,12.029898086192238,35.096286385281175,5166598205.3198,11.424581378804683,2421738012.5,000026.SZ,2020-11-16
5.5,5.54,5.48,5.54,10748080.0,59244569.0,5749.0,0.727272727272724,1.090909090909084,5.512107185655484,16.3984,0.225923882418218,0.8621,6.05,4.95,0.0,5.5,21320.0,117259.99999999999,26355940134.64,26355940134.64,6.786334037780762,15.629281834205933,0.9644055366516113,0.9644055228566576,1.3354097397113391,1.2660774598299684,4.413096686051633,30.632442474365234,5.068443639186468,-57.633391505765765,63898173855.83,9.34693034842985,6906652334.38,000027.SZ,2020-11-16
51.07,52.38,50.77,51.3,4702324.0,241902439.0,12557.0,0.7067137809187304,3.160581075775421,51.44316703825598,3.9928,1.278731037989795,3.5292,56.03,45.85,0.0,51.07,20700.0,1057149.0,20184821633.367966,21962914227.899994,16.807527542114258,17.361603022661793,1.6203827857971191,1.6203827918788802,0.3918427390441402,0.4219923482642406,7.545481921392399,-25.3189640045166,10.979524260981858,27.781473032195215,17200527620.117966,7.702952224852185,6835181425.2,000028.SZ,2020-11-16
8.9,8.9,8.57,8.73,29160190.000000004,254123669.0,20097.0,-2.0202020202020208,3.703703703703705,8.714746680319983,2.234807,3.2703261332795015,11.7215,9.8,8.02,0.0,8.9,138100.0,1229090.0,8122554564.0,8831791800.0,28.32744598388672,31.17402056861775,2.3870689868927,2.3870690187239005,4.7408794817713975,3.4651595270275446,-25.907421792615295,10.25597858428955,14.631674575831381,24.62390967530111,5717230089.74,7.710691912163525,2171812192.74,000029.SZ,2020-11-16
8.42,8.42,7.94,8.25,14693465.0,120235297.0,18436.0,0.36496350364961977,5.839416058394154,8.182909681276676,3.407873,0.8349124790475164,2.6611,9.04,7.4,0.0,8.42,122700.0,1033134.0,14685937823.906096,14937054915.749998,15.429280281066895,15.973770004099315,2.114537477493286,2.1145374962868493,1.3196367251506018,1.484234881785032,24.981567913682024,216.81219482421875,40.793745135975534,-69.11617291067496,13736864607.856096,11.156846079476203,4555351655.25,000030.SZ,2020-11-16
4.75,4.82,4.73,4.79,6376310.0,30488914.0,4728.0,0.8421052631578996,1.8947368421052602,4.781592174784476,14.651032,0.3515685085618302,0.6668,5.23,4.28,0.0,4.75,1200.0,5700.0,20531440893.81,20531440893.81,29.186914443969727,40.15190445324846,1.0635231733322144,1.0635232198481273,0.7017314232191837,0.6076795769538695,2.645850024561173,1.7427266836166382,5.050794445735449,2.5667976164542874,63119399582.96001,7.136591593318335,4580776718.22,000031.SZ,2020-11-16
20.03,20.12,19.8,19.95,845879.9999999999,16866700.0,2040.0,-0.2998500749625362,1.5992003998001012,19.939825980044454,4.163475,0.20559806328704958,0.5087,22.01,18.01,0.0,,,,8243732236.95,8243732236.95,65.18058776855469,68.55044189951909,5.435130596160889,5.435130481046479,5.888097143386563,5.491698682899638,-119.68638328693329,285.6912841796875,111.88048900670852,-157.1839520139652,7480960370.42,35.284223495515526,3317122988.5499997,000032.SZ,2020-11-16
31.11,32.2,29.61,31.36,62117693.00000001,1898430322.0,73208.0,-2.669149596523895,8.0384854127871,30.561829171601715,3.04188,12.62701458088735,16.5113,35.44,29.0,0.0,31.11,980916.0,30516296.759999998,20511648810.239998,20511648810.239998,35.07218933105469,32.91012610384527,4.576961517333984,4.576961640455268,0.23437834380605055,0.23630012636619377,10.764127690772881,16.21554946899414,13.677818253026967,9.783038320277315,28167676491.989998,20.16696130431014,11798017383.039999,000034.SZ,2020-11-16
4.52,4.56,4.5,4.56,6897000.0,31260811.0,2329.0,1.1086474501108585,1.3303769401330292,4.532522981006235,4.611586,0.2811263374276741,0.372,4.96,4.06,0.0,4.52,10100.0,45652.0,11508424474.32,11508424474.32,14.0548677444458,16.417353757557837,1.0168673992156982,1.0168673881337342,0.5291894948535872,0.619162104724509,3.8911815566465098,26.649757385253906,4.7947842395632305,4.681927768563599,29529799541.45,8.612307977896464,8454006049.199999,000035.SZ,2020-11-16
4.11,4.16,4.1,4.16,5102950.0,21116583.0,2770.0,1.2165450121654424,1.4598540145985521,4.138112856289009,11.911773,0.3449164038610657,0.5172,4.52,3.7,0.0,4.11,8600.0,35346.0,6173165544.0,6173165544.0,8.329228401184082,8.584652335352807,1.2633625268936157,1.2633624688254368,1.794525393675999,1.9482161205916106,-9.628967460133204,-11.063929557800293,4.120420676374191,7.4473043314462855,3478710473.84,2.70175441301618,4104283747.2000003,000036.SZ,2020-11-16
11.72,11.8,11.44,11.66,5225111.0,60457356.0,8566.0,-0.3418803418803356,3.0769230769230878,11.570540032546678,5.668325,1.5418127291721304,2.611,12.87,10.53,0.0,11.72,4500.0,52740.0,4895701714.038884,7028211869.36,48.635494232177734,77.7453518063014,3.3169968128204346,3.316996786640776,5.809767517435876,5.7486819903454585,21.299456322349183,-95.45869445800781,34.63130239846817,-48.9884847265055,4750987629.408884,29.8475402740626,2333411524.62,000037.SZ,2020-11-16
11.4,11.45,11.21,11.27,3183560.0,35920323.0,5393.0,0.7149240393208237,2.144772117962453,11.283067697797435,2.923775,1.336630778012438,2.0415,12.31,10.07,0.0,11.4,29200.0,332880.0,5891701512.13,5891701512.13,27.451725006103516,66.4236749768479,2.066798686981201,2.0667986180797957,3.6621835815285464,3.2110057877094063,-7.519194974007683,-16.47344398498535,-10.202385392305208,-11.298135831123925,4943177132.34,34.67774527160937,1757503947.99,000038.SZ,2020-11-16
14.9,14.95,14.2,14.68,43732165.0,639442788.0,38441.0,1.3112491373360915,5.175983436853001,14.62179583379876,30.845043,2.8503538684160388,4.3058,15.94,13.04,0.0,14.9,1294046.0,19281285.4,43803278846.31829,52774799501.2,32.9130744934082,50.85663962448336,1.5024558305740356,1.502455880616153,0.601442614179143,0.6149809449688022,4.238564205998457,7.623045444488525,14.914362409220573,-28.178600681414814,94198158846.3183,10.03072302761658,14909965370.879997,000039.SZ,2020-11-16
3.22,3.28,3.18,3.28,20803292.0,67399318.0,6755.0,1.8633540372670727,3.1055900621117902,3.239839060087221,4.348861,1.961944174036067,2.3023,3.54,2.9,0.0,3.22,71300.0,229586.0,4876946293.599999,4876946293.599998,-3.9650728702545166,-3.7752323650770667,0.3691236078739166,0.36912361119837095,1.6694821522983292,0.7165908195689946,-12.36924587839168,-0.9190698266029358,8.403009094379021,-0.7189206005261518,9923634749.64,103.64747932523282,2963788175.68,000040.SZ,2020-11-16
9.08,9.15,9.05,9.12,630800.0,5740540.0,491.0,0.44052863436121975,1.1013215859030798,9.100412175015853,13.352797,0.09523787754001481,0.3204,9.99,8.17,0.0,9.08,4100.0,37228.0,6063259987.679999,6063259987.679999,-148.438720703125,-131.95269676332728,0.7830281853675842,0.7830282120043112,0.6649074879326816,0.8405823648758273,-4.423764805032249,-14.127670288085938,-7.195972253083568,-3.059454420828241,17975623049.09,9.284139553997253,1795709495.5199997,000042.SZ,2020-11-16
7.85,7.94,7.8,7.84,1577100.0,12363830.0,1668.0,0.12771392081736382,1.787994891443175,7.839597996322364,2.927771,0.34508497144687167,0.7625,8.61,7.05,0.0,7.85,4100.0,32184.999999999996,3722685274.5652003,3980934667.36,141.00437927246094,-258.06336945778054,1.4450443983078003,1.4450444152975843,1.9998546157689858,1.84457538772338,85.13188318190394,102.25146484375,10.390130301536644,-4.602621595718162,3660763766.6052003,28.605903503005358,1621464143.0400002,000045.SZ,2020-11-16
3.85,3.89,3.82,3.86,6016584.0,23149327.0,3687.0,0.7832898172323663,1.8276762402088846,3.8475864377527182,34.005673,0.11637315897288004,0.4045,4.21,3.45,0.0,3.85,11200.0,43120.0,20057334532.16,20057334532.16,-9.974213600158691,-37.50089879016128,0.9806552529335022,0.9806552552163593,8.82741293751323,6.629560844235958,6.388730742750856,8.440367698669434,3.599466254248201,70.4833685507167,111229082727.35,20.568370645371857,5741386673.639999,000046.SZ,2020-11-16
30.11,31.61,30.11,31.55,2820600.0,87736407.0,5520.0,4.817275747508304,4.983388704318937,31.105582854711763,6.258996,0.700931006900761,2.4606,33.11,27.09,0.0,30.11,17400.0,523914.00000000006,12698614113.050001,12698614113.050001,13.132429122924805,14.068571551770047,6.193805694580078,6.193805547655338,2.895006248768532,2.581689013580244,7.516392903309285,14.414522171020508,12.525619049040646,52.281182524992865,10406109774.600002,6.746378757604274,3616548010.35,000048.SZ,2020-11-16
56.21,56.3,54.05,54.82,4949333.0,270741016.0,12801.0,-2.107142857142858,4.017857142857142,54.70252577468519,5.495036,2.411441658697524,4.4027,61.6,50.4,0.0,56.21,57100.0,3209591.0,11358579997.16,11358579997.16,21.367259979248047,22.85977208192836,4.495859622955322,4.4958594444801205,0.6084124053982394,0.6158852903856696,8.176409614162766,56.62297821044922,7.123287531159894,58.242321615704576,12076648094.789999,11.402128945034326,6162683439.180001,000049.SZ,2020-11-16
14.68,14.74,14.55,14.7,8444867.0,123673933.0,9175.0,0.34129692832763403,1.2969283276450476,14.64486450763523,8.372923,0.4617412105297404,0.9899,16.12,13.19,0.0,14.68,64800.0,951264.0,36128890616.7,36128890616.7,35.205413818359375,92.45412396031793,1.083755612373352,1.0837556397464663,1.2229119706950946,1.1930825681267212,6.299583141674008,-197.42166137695312,7.589049500912694,-77.67811254531713,57637138313.649994,11.268582063060206,12540258154.199999,000050.SZ,2020-11-16
4.65,4.7,4.63,4.69,4537925.0,21192582.0,2299.0,1.2958963282937501,1.5118790496760321,4.670104067387627,9.782936,0.669041543918993,0.845,5.09,4.17,0.0,4.65,24000.0,111600.0,4312044359.544008,5104028280.190001,12.529683113098145,14.034757621958345,0.9807591438293457,0.98075911547572,1.7123822380296208,1.6980883404921594,8.752780014087579,11.369019508361816,-965.7884049899293,-22.10292069624543,5721263150.384008,10.8621972831592,2518563392.8,000055.SZ,2020-11-16
3.34,3.37,3.32,3.36,3955199.0,13255746.0,1499.0,0.5988023952095802,1.4970059880239601,3.351473844931696,4.70837,0.4376533174997924,1.1758,3.67,3.01,0.0,3.34,8700.0,29058.0,3423526222.213253,3946416499.2,-102.27909088134766,-51.48160557373745,0.7501713633537292,0.7501713353433889,5.307852095551164,4.158658184312293,8.938392727899997,-66.99323272705078,13.111588117889035,-78.8663904936187,7862818204.213253,16.765487471735856,1130276884.8,000056.SZ,2020-11-16
7.21,7.3,7.18,7.25,5514809.0,39861681.0,4112.0,0.6944444444444502,1.666666666666668,7.228116331862083,3.274333,1.0245201959774561,1.9114,7.92,6.48,0.0,7.21,7400.0,53354.0,7658754216.628012,8958507805.25,145.6470184326172,1065.8907310847433,4.5923919677734375,4.592391803892766,6.142901959828984,5.999425699483212,18.5653778226671,-617.5770263671875,20.809581027780723,-9.74558826035548,8468580164.298012,19.22661498896476,2091774328.25,000058.SZ,2020-11-16
5.65,5.99,5.65,5.97,45723156.0,268611714.0,18795.0,6.607142857142861,6.071428571428569,5.874741323630416,1.700835,2.858752252864998,5.4825,6.16,5.04,0.0,5.65,153100.0,865015.0,9548671945.89,9548671945.89,-98.2118911743164,-47.382235575617415,0.7295187711715698,0.729518777525929,0.29803816523783544,0.24107730114353895,11.897816356775065,-86.4835433959961,3.5060618326312802,-5.917443479585869,15581315698.02,4.819277187120981,4978922425.32,000059.SZ,2020-11-16
4.47,4.81,4.46,4.7,130862045.0,610239469.0,36523.0,5.381165919282514,7.8475336322869875,4.663227362830835,37.80753,3.6671739660834866,5.598,4.91,4.01,0.0,4.47,357600.0,1598472.0,16777521036.900002,16777521036.900002,19.930696487426758,23.297440871718997,1.4901878833770752,1.4901878767464034,0.6133558651759408,0.735839311961261,7.886451481858315,242.18704223632812,7.552960847800407,285.89210177088717,19142056756.100002,9.683918040388532,10987017519.4,000060.SZ,2020-11-16
6.72,6.97,6.71,6.94,9985912.0,68615510.0,8433.0,3.4277198211624498,3.8748137108792817,6.871231190501178,21.476806,0.5889929774166041,0.8928,7.38,6.04,0.0,6.72,29700.0,199584.0,11776931069.140001,11776931069.140001,27.99810028076172,108.17082727326961,2.195899486541748,2.1958994454822593,3.838301353126509,4.127965393907133,18.26748767777574,-24.3610782623291,12.689741310559322,28.017786594483272,17072100256.580002,12.964207831631265,7762414775.8,000061.SZ,2020-11-16
13.58,13.8,13.51,13.72,2125800.0,29063057.0,3273.0,0.8823529411764807,2.1323529411764772,13.671585755950701,7.249106,0.20349599397631182,0.859,14.96,12.24,0.0,13.58,2100.0,28518.0,14349875897.84,14349875897.84,23.780912399291992,25.007997345421938,2.6343348026275635,2.6343348018624027,0.9015115771082296,0.9996232854406053,-35.0427984483009,262.2626647949219,20.660274263353326,48.16992725148107,17040531276.66,14.736270648234994,3395295314.88,000062.SZ,2020-11-16
35.84,35.94,34.81,35.17,56881060.0,1998848214.0,95366.0,-1.8146286990508058,3.154662199888318,35.14083974525088,15.87094,1.6362746586569714,2.3285,39.4,32.24,0.0,35.84,231900.0,8311296.000000001,148748357097.74316,162254505362.66,43.475669860839844,132.95310377482917,3.8718788623809814,3.8718788359806466,1.6124621985057674,1.788192830131071,19.29253077718263,17.18183708190918,21.789206841580683,22.010492488627776,153073587097.74316,13.903275281101086,85913683972.0,000063.SZ,2020-11-16
7.68,7.85,7.61,7.81,4370760.0,33886092.0,3481.0,2.4934383202099686,3.14960629921259,7.7529061307415645,15.327162,0.6493554421184744,1.4616,8.38,6.86,0.0,7.68,6200.0,47616.0,6009917288.98,6009917288.98,8.292465209960938,8.258286351707934,1.1315308809280396,1.1315308851643568,0.522810558628766,0.5433836693420556,-3.3526358903427576,3.812126874923706,-3.807340455551665,-4.737256833358955,6729732549.69,6.808132619158314,2335521097.14,000065.SZ,2020-11-16
15.11,15.27,15.01,15.12,19332648.0,292052395.0,20027.0,0.0,1.7195767195767184,15.106693868320573,10.877829,0.6603105328354121,1.1421,16.63,13.61,0.0,15.11,129300.0,1953723.0,44274112641.36,44274112641.35999,57.080284118652344,307.58311872459086,5.628102779388428,5.628102816305426,3.9694562586782696,4.082902267912146,-47.69329663051028,37.23930740356445,405.61214092541377,74.24672136813525,50107565895.17,29.621290631416883,25595051040.719997,000066.SZ,2020-11-16
3.07,3.09,3.03,3.08,5588711.0,17140171.0,1966.0,0.3257328990228137,1.9543973941368098,3.066927418504911,2.279506,0.5551673212026202,1.014,3.38,2.76,0.0,3.07,6700.0,20569.0,3100548109.12,3100548109.12,4256.39990234375,-28.96280457995539,6.864178657531738,6.864178837433218,11.838242927805652,13.774965808039843,68.70994591558977,-12.685441970825195,122.70936015507169,235.56703075933603,4648027775.91,60.26365004335013,1697586256.52,000068.SZ,2020-11-16
6.91,7.08,6.89,7.06,29059602.0,203880122.0,19218.0,2.170767004341519,2.749638205499282,7.015929605642913,42.484971,0.4129618570311526,0.6969,7.6,6.22,0.0,6.91,73900.0,510649.0,57904665039.899994,57904665039.899994,4.995915412902832,5.765282733840305,0.8232194185256958,0.8232194100570133,0.9110587453807655,0.9646753652532307,-15.539361306042265,33.508262634277344,-11.161763700319051,5.128774139835293,157774945139.09998,6.8913723979860295,29439589684.179996,000069.SZ,2020-11-16
10.28,10.37,10.09,10.21,9585826.0,97748875.0,7974.0,-0.39024390243901175,2.7317073170731643,10.197230264768002,3.483536,1.2054233223637651,1.9543,11.28,9.23,0.0,10.28,52600.0,540728.0,8337069605.570001,8337069605.570002,39.28828811645508,-247.6072553867406,2.939141035079956,2.939141153944657,2.0555537636733763,1.7906419393581194,-4.423144418325566,34.31141662597656,-32.69646328544987,-60.22753502725432,11465818322.130001,18.98595370992496,5008030688.360001,000070.SZ,2020-11-16
4.05,4.12,4.05,4.1,15166629.999999998,62098771.0,5782.0,1.2345679012345518,1.7283950617284018,4.094434360170981,20.484481,0.5786140944707161,1.0797,4.46,3.65,0.0,4.05,18400.0,74520.0,11278416353.699999,11278416353.699999,148.88450622558594,-129.01165781801416,1.7548774480819702,1.7474463584503876,0.28527404814467444,0.2718168564953792,5.663974511113679,-39.27339553833008,4.971483428196689,113.36500749837614,17824115048.629997,8.182461054050146,5759493101.499998,000078.SZ,2020-11-16
7.02,7.12,6.84,6.86,31116395.0,217352287.0,16108.0,1.4792899408284172,4.14201183431953,6.985137160008414,8.016359,1.3834663087927752,4.2546,7.44,6.08,0.0,7.02,730476.0,5127941.52,15429249584.42,15429249584.42,37.921669006347656,40.62316196531007,1.7946895360946655,1.7946895761907553,29.76529481695459,26.00325035954749,59.739218495444334,10.486900329589844,59.452157749358136,835.1654677118199,15692673491.75,26.816127004055478,5017127864.420001,000088.SZ,2020-11-16
8.55,8.74,8.53,8.59,19760429.0,170289106.0,14730.0,1.6568047337278118,2.485207100591726,8.617682642416316,7.087291,0.9635616734732718,2.2392,9.3,7.61,0.0,8.55,96000.0,820800.0,17616110082.31,17616110082.31,337.9385070800781,557.7933925232904,1.4883759021759033,1.4883759546809119,5.629709554407613,4.627833801945466,31.19997423765365,17.015718460083008,18.28287409608548,32.22509630774293,15976437882.570002,13.565763009040824,7580451462.43,000089.SZ,2020-11-16
6.79,6.84,6.72,6.82,10917643.0,74084320.0,6060.0,0.14684287812041552,1.7621145374449354,6.78574303995835,7.48449,0.584363951084603,0.9672,7.49,6.13,0.0,6.79,23200.0,157528.0,12743479859.880001,12743479859.880001,5.396396160125732,5.387197514432992,1.4862154722213745,1.4862154447923002,0.6865609508260866,0.8689552735829542,-1.661362209187072,-3.2538931369781494,43.579705734502284,-205.80600482470535,23974296080.11,11.304020617166103,7698626472.02,000090.SZ,2020-11-16
